Row.names	gene.symbol	description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000044361	BC024139	cDNA sequence BC024139 [Source:MGI Symbol;Acc:MGI:2442591]	0.20770243533911	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000044362	Ccdc89	coiled-coil domain containing 89 [Source:MGI Symbol;Acc:MGI:1917304]	0.309308090562465	-1.44644362678446	4.25915172730567	-0.339608381995698	0.73415146501915	NA
ENSMUSG00000044364	Tmem74b	transmembrane protein 74B [Source:MGI Symbol;Acc:MGI:1918629]	0.362356480620342	-1.63352783592086	3.69111877700826	-0.44255629108876	0.658086705822699	NA
ENSMUSG00000044365	Cxxc4	CXXC finger 4 [Source:MGI Symbol;Acc:MGI:2442112]	26.0137213358097	-0.368691823318301	0.452726877516723	-0.814380240335262	0.415427154847507	0.623924834689493
ENSMUSG00000044367	Slc16a13	solute carrier family 16 (monocarboxylic acid transporters), member 13 [Source:MGI Symbol;Acc:MGI:1916559]	83.8564413474989	-0.232916157803192	0.262576525902607	-0.887041052137251	0.375056798908942	0.584988821424359
ENSMUSG00000044378	Slc15a5	solute carrier family 15, member 5 [Source:MGI Symbol;Acc:MGI:3607714]	0.215973662741157	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000044390	Tigd3	tigger transposable element derived 3 [Source:MGI Symbol;Acc:MGI:2681860]	21.617902406894	-0.390678133131661	0.491220216751969	-0.795321771801027	0.426426352077481	0.633200552512519
ENSMUSG00000044393	Dsg2	desmoglein 2 [Source:MGI Symbol;Acc:MGI:1196466]	0.897010590912429	1.42557366752091	2.58145200607193	0.552237137923836	0.580785893059097	NA
ENSMUSG00000044405	Adig	adipogenin [Source:MGI Symbol;Acc:MGI:2675492]	0.644343548492709	1.64564574232809	2.76988767272979	0.594120028234311	0.552431836067135	NA
ENSMUSG00000044408	Sptssa	serine palmitoyltransferase, small subunit A [Source:MGI Symbol;Acc:MGI:1913399]	1326.51511456879	0.51199582962656	0.102035130637502	5.01783872307194	5.22560150415516e-07	1.75539902869609e-05
ENSMUSG00000044433	Camsap3	calmodulin regulated spectrin-associated protein family, member 3 [Source:MGI Symbol;Acc:MGI:1916947]	3.14286448308599	0.3207225584558	1.26891665698568	0.252753052527247	0.800459048550036	NA
ENSMUSG00000044442	N6amt1	N-6 adenine-specific DNA methyltransferase 1 (putative) [Source:MGI Symbol;Acc:MGI:1915018]	490.703081332895	0.440987148760168	0.126450173716944	3.4874380619461	0.000487671865819272	0.00470092547968395
ENSMUSG00000044447	Dock5	dedicator of cytokinesis 5 [Source:MGI Symbol;Acc:MGI:2652871]	1522.68488956317	-0.393595420265119	0.10800635072945	-3.64418775013569	0.000268237565316531	0.0029681387218419
ENSMUSG00000044452	Zfp507	zinc finger protein 507 [Source:MGI Symbol;Acc:MGI:1916378]	473.799405445231	-0.433334255273727	0.148705203577048	-2.91404903695387	0.00356773859976973	0.0219500527172513
ENSMUSG00000044453	Ffar1	free fatty acid receptor 1 [Source:MGI Symbol;Acc:MGI:2684079]	0.464938104603129	2.71121489919673	3.53894210421124	0.766108859472569	0.443611531911237	NA
ENSMUSG00000044456	Rin3	Ras and Rab interactor 3 [Source:MGI Symbol;Acc:MGI:2385708]	708.160228247032	-0.425175147439017	0.108705274020919	-3.91126512736812	9.18139160627591e-05	0.00123984373473896
ENSMUSG00000044461	Shisa2	shisa family member 2 [Source:MGI Symbol;Acc:MGI:2444716]	0.350554878731221	0.61002736056113	3.76932698336168	0.161839862461886	0.871431961111979	NA
ENSMUSG00000044465	Fam160a2	family with sequence similarity 160, member A2 [Source:MGI Symbol;Acc:MGI:1921599]	715.743160460817	-0.277540590475941	0.107531056706087	-2.58102727693394	0.00985067981737068	0.0471240446029886
ENSMUSG00000044468	Fam46c	family with sequence similarity 46, member C [Source:MGI Symbol;Acc:MGI:1921895]	32.4950964346433	1.06241180939455	0.397107471555655	2.67537602662723	0.00746454748807691	0.038100750133784
ENSMUSG00000044469	Tnfaip8l1	tumor necrosis factor, alpha-induced protein 8-like 1 [Source:MGI Symbol;Acc:MGI:1913693]	34.3630027127594	-0.409630768109121	0.423587733010448	-0.967050592324441	0.33351874289211	0.544945404103763
ENSMUSG00000044471	Lincpint	long intergenic non-protein coding RNA, Trp53 induced transcript [Source:MGI Symbol;Acc:MGI:2673128]	5.70257846413084	1.02103955071105	0.954594935505648	1.06960503637095	0.284797127256239	NA
ENSMUSG00000044475	Ascc1	activating signal cointegrator 1 complex subunit 1 [Source:MGI Symbol;Acc:MGI:1916340]	708.743781406292	-0.416113585111679	0.124651036724608	-3.33822803280007	0.000843145241286062	0.00728138319563898
ENSMUSG00000044477	Zfand3	zinc finger, AN1-type domain 3 [Source:MGI Symbol;Acc:MGI:1096572]	1570.06601460642	0.149786632352726	0.0860517196070164	1.74065821155901	0.0817435073480248	0.217481347644695
ENSMUSG00000044499	Hs3st5	heparan sulfate (glucosamine) 3-O-sulfotransferase 5 [Source:MGI Symbol;Acc:MGI:2441996]	63.5034076524442	0.279007531690309	0.286548449947553	0.973683618743623	0.330213653388892	0.541740547251334
ENSMUSG00000044501	Zfp758	zinc finger protein 758 [Source:MGI Symbol;Acc:MGI:2385044]	106.511090992953	-0.607704899970333	0.231755504538843	-2.62218108337737	0.00873689951426282	0.0431676469517507
ENSMUSG00000044502	Bod1	biorientation of chromosomes in cell division 1 [Source:MGI Symbol;Acc:MGI:1916806]	645.94734197858	0.00520716978286529	0.113249291131249	0.0459797119333004	0.963326420336381	0.981057026141776
ENSMUSG00000044519	Zfp488	zinc finger protein 488 [Source:MGI Symbol;Acc:MGI:2686052]	0.215973662741157	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000044528	Tram1l1	translocation associated membrane protein 1-like 1 [Source:MGI Symbol;Acc:MGI:2443503]	27.7799062269138	-0.293076856467001	0.429747829491715	-0.681974023728376	0.495255376427706	0.69248297903445
ENSMUSG00000044533	Rps2	ribosomal protein S2 [Source:MGI Symbol;Acc:MGI:105110]	19068.7106360802	-0.353645735373734	0.100340902514112	-3.52444244084807	0.000424375002608851	0.00423472077071385
ENSMUSG00000044534	Ackr2	atypical chemokine receptor 2 [Source:MGI Symbol;Acc:MGI:1891697]	4.53931951746138	-0.168794457952108	1.07279502169975	-0.157340828898206	0.874976244159783	NA
ENSMUSG00000044548	Dact1	dapper homolog 1, antagonist of beta-catenin (xenopus) [Source:MGI Symbol;Acc:MGI:1891740]	12.1569896595949	-0.0630636728648496	0.669004699651839	-0.0942649175673489	0.924898717512087	0.961402690422163
ENSMUSG00000044550	Tceal3	transcription elongation factor A (SII)-like 3 [Source:MGI Symbol;Acc:MGI:1913354]	0.350554878731221	0.61002736056113	3.76932698336168	0.161839862461886	0.871431961111979	NA
ENSMUSG00000044556	Tex38	testis expressed 38 [Source:MGI Symbol;Acc:MGI:1922423]	1.87895922141713	0.866768737968694	1.6596811395713	0.522250158360287	0.601496166911992	NA
ENSMUSG00000044562	Rasip1	Ras interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917153]	29.6491090978981	0.141029612648192	0.415281502284025	0.339600034849944	0.734157751885762	0.857900730228411
ENSMUSG00000044566	Cage1	cancer antigen 1 [Source:MGI Symbol;Acc:MGI:1918463]	50.5267168391527	-0.0156753393062012	0.324828068310484	-0.0482573423772543	0.961511150771184	0.979995567745221
ENSMUSG00000044573	Acp1	acid phosphatase 1, soluble [Source:MGI Symbol;Acc:MGI:87881]	934.226320910192	0.451689470947595	0.100983052329424	4.47292353051588	7.71573755766722e-06	0.000164773561783177
ENSMUSG00000044576	Gareml	GRB2 associated, regulator of MAPK1-like [Source:MGI Symbol;Acc:MGI:2685290]	1.6040799677626	-3.78269798502087	2.24226695018483	-1.68699716361117	0.0916038973544851	NA
ENSMUSG00000044583	Tlr7	toll-like receptor 7 [Source:MGI Symbol;Acc:MGI:2176882]	31.327921162499	-0.333092766783138	0.446222759634679	-0.746471934904979	0.455382378992623	0.659501114732668
ENSMUSG00000044595	Dnd1	dead end homolog 1 (zebrafish) [Source:MGI Symbol;Acc:MGI:2447763]	21.8960221720786	0.344802263594599	0.478301468525215	0.720888992161691	0.470977816052005	0.671158523891335
ENSMUSG00000044600	Smim7	small integral membrane protein 7 [Source:MGI Symbol;Acc:MGI:1914068]	1879.86589931101	-0.320998129872615	0.0882565038611973	-3.63710452860737	0.000275720059699505	0.0030417691611951
ENSMUSG00000044617	Zbtb39	zinc finger and BTB domain containing 39 [Source:MGI Symbol;Acc:MGI:2443316]	195.339689040525	-0.101199020591536	0.179612079851684	-0.563431038018722	0.57314140699715	0.751089340883745
ENSMUSG00000044626	Liph	lipase, member H [Source:MGI Symbol;Acc:MGI:2388029]	4.22172498114276	-0.348530234303899	1.09380626229471	-0.318639823447997	0.749999651532019	NA
ENSMUSG00000044627	Swi5	SWI5 recombination repair homolog (yeast) [Source:MGI Symbol;Acc:MGI:1920181]	2938.67072161287	-0.0393838259423099	0.0886787150300452	-0.444118139611814	0.656957172348402	0.808042743556225
ENSMUSG00000044628	Rnf208	ring finger protein 208 [Source:MGI Symbol;Acc:MGI:1916096]	1.81653847437079	-1.05046126663311	1.82631487786163	-0.575180807738397	0.565169021285007	NA
ENSMUSG00000044629	Cnrip1	cannabinoid receptor interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917505]	5.81614272895989	0.394691917427728	0.918201396841069	0.429853318439293	0.667302344712663	NA
ENSMUSG00000044636	Csrnp2	cysteine-serine-rich nuclear protein 2 [Source:MGI Symbol;Acc:MGI:2386852]	105.053599895456	-0.0184035540181128	0.236324704051079	-0.0778740169886562	0.937928268068838	0.96852011775755
ENSMUSG00000044641	Pard6b	par-6 family cell polarity regulator beta [Source:MGI Symbol;Acc:MGI:2135605]	23.6221950545083	-0.387546831860697	0.478475457762287	-0.809961776666997	0.417962144477371	0.625583698264031
ENSMUSG00000044646	Zbtb7c	zinc finger and BTB domain containing 7C [Source:MGI Symbol;Acc:MGI:2443302]	1.81748400642201	-1.19252612182652	1.81522142882678	-0.656959037001495	0.511207255885689	NA
ENSMUSG00000044647	Csrnp3	cysteine-serine-rich nuclear protein 3 [Source:MGI Symbol;Acc:MGI:1925021]	0.20770243533911	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000044664	Prss42	protease, serine 42 [Source:MGI Symbol;Acc:MGI:2665280]	0.195900833449988	1.56960375280916	4.55528302302354	0.344567778747443	0.730419332744187	NA
ENSMUSG00000044667	Lppr4	lipid phosphate phosphatase-related protein type 4 [Source:MGI Symbol;Acc:MGI:106530]	0.20770243533911	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000044674	Fzd1	frizzled homolog 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:1196625]	69.8013698728247	0.0573140453426579	0.280948925266584	0.204001653639623	0.838352206667595	0.916602421599986
ENSMUSG00000044676	Zfp612	zinc finger protein 612 [Source:MGI Symbol;Acc:MGI:2443465]	0.20770243533911	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000044678	Ly6k	lymphocyte antigen 6 complex, locus K [Source:MGI Symbol;Acc:MGI:1923736]	0.440171487640674	0.713196477858052	3.47978578271636	0.204954132924045	0.837607960861472	NA
ENSMUSG00000044700	Tmem201	transmembrane protein 201 [Source:MGI Symbol;Acc:MGI:1196277]	611.668508815657	-0.184550669463215	0.115350794539768	-1.59990809078987	0.109618974190937	0.266485999059865
ENSMUSG00000044701	Il27	interleukin 27 [Source:MGI Symbol;Acc:MGI:2384409]	4.67949298793026	0.768807915936655	1.05108168716822	0.731444496961929	0.464507694545288	NA
ENSMUSG00000044702	Palb2	partner and localizer of BRCA2 [Source:MGI Symbol;Acc:MGI:3040695]	94.0974070334637	-0.0225800705875747	0.243744488914146	-0.092638281538862	0.926190930229042	0.962165974691641
ENSMUSG00000044703	Phf11a	PHD finger protein 11A [Source:MGI Symbol;Acc:MGI:1918441]	18.2260181286575	-0.0219059093333475	0.541206074226816	-0.040476096586024	0.967713563581986	0.982957573839809
ENSMUSG00000044707	Ccnjl	cyclin J-like [Source:MGI Symbol;Acc:MGI:2685723]	0.232469052301564	1.69439435296709	4.54622347661733	0.372703709283519	0.709368975453849	NA
ENSMUSG00000044708	Kcnj10	potassium inwardly-rectifying channel, subfamily J, member 10 [Source:MGI Symbol;Acc:MGI:1194504]	2.15982994134898	-0.691614151257835	1.56409663242261	-0.442181216250432	0.658358077439288	NA
ENSMUSG00000044709	Gemin7	gem (nuclear organelle) associated protein 7 [Source:MGI Symbol;Acc:MGI:1916981]	394.749492611279	-0.0681844284092512	0.133304255118875	-0.511494763227531	0.609004654403533	0.774046566166008
ENSMUSG00000044712	Slc38a6	solute carrier family 38, member 6 [Source:MGI Symbol;Acc:MGI:3648156]	327.749165458508	0.471109427292575	0.142427592632568	3.3077117894419	0.000940615581091861	0.00800968323731435
ENSMUSG00000044715	Gskip	GSK3B interacting protein [Source:MGI Symbol;Acc:MGI:1914037]	488.188491931016	0.0469434240092676	0.123723676608373	0.379421508446272	0.704374881098739	0.837148859660626
ENSMUSG00000044716	Dok7	docking protein 7 [Source:MGI Symbol;Acc:MGI:3584043]	1.53667557008796	0.859038133597853	1.80914068467818	0.4748321348766	0.634906626395443	NA
ENSMUSG00000044724	Gpr152	G protein-coupled receptor 152 [Source:MGI Symbol;Acc:MGI:2685519]	0.546455712181208	1.5444910799746	3.1234757291391	0.494478335645752	0.620968402748062	NA
ENSMUSG00000044726	Erich5	glutamate rich 5 [Source:MGI Symbol;Acc:MGI:2447772]	0.790726366371895	0.79930871461243	2.44385962575299	0.327068177807533	0.743616319751463	NA
ENSMUSG00000044734	Serpinb1a	serine (or cysteine) peptidase inhibitor, clade B, member 1a [Source:MGI Symbol;Acc:MGI:1913472]	43.1933030331225	0.81912044532939	0.344016691599892	2.38104855180128	0.0172634364481779	0.0716508999486322
ENSMUSG00000044749	Abca6	ATP-binding cassette, sub-family A (ABC1), member 6 [Source:MGI Symbol;Acc:MGI:1923434]	3.41688540486743	-3.30307897027641	1.76005539557662	-1.87669034655258	0.060560546478063	NA
ENSMUSG00000044763	Trmt10c	tRNA methyltransferase 10C [Source:MGI Symbol;Acc:MGI:1196261]	449.977442538205	0.284839607331589	0.125402525375686	2.27140248155492	0.0231226243306196	0.0890860287796446
ENSMUSG00000044768	D1Ertd622e	DNA segment, Chr 1, ERATO Doi 622, expressed [Source:MGI Symbol;Acc:MGI:1277184]	558.243860845302	0.278288183584538	0.116207723598192	2.3947477410948	0.0166318034225144	0.0700062861353609
ENSMUSG00000044770	Scml4	sex comb on midleg-like 4 (Drosophila) [Source:MGI Symbol;Acc:MGI:2446140]	9.25366190809392	0.814603928031645	0.740957947409898	1.09939292894986	0.271596713710774	NA
ENSMUSG00000044783	Hjurp	Holliday junction recognition protein [Source:MGI Symbol;Acc:MGI:2685821]	4290.20558568772	-0.204877342259119	0.0820559630545653	-2.49680016701383	0.0125319556036584	0.0565722109178953
ENSMUSG00000044786	Zfp36	zinc finger protein 36 [Source:MGI Symbol;Acc:MGI:99180]	7113.39087381104	0.459946809971896	0.0691122506850257	6.65506918690974	2.83166816188368e-11	3.05569571380616e-09
ENSMUSG00000044788	Fads6	fatty acid desaturase domain family, member 6 [Source:MGI Symbol;Acc:MGI:3039592]	2.64380262288605	-1.86878036902569	1.58201468088634	-1.18126613589874	0.237497015569778	NA
ENSMUSG00000044791	Setd2	SET domain containing 2 [Source:MGI Symbol;Acc:MGI:1918177]	1685.18414404984	-0.181085807579487	0.118046386714745	-1.53402245184408	0.125024129422937	0.29183465432299
ENSMUSG00000044792	Isca1	iron-sulfur cluster assembly 1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1916296]	452.097959051506	0.193312351462728	0.125052140856286	1.54585399449409	0.122139833416131	0.287579287251651
ENSMUSG00000044795	Cyb5d1	cytochrome b5 domain containing 1 [Source:MGI Symbol;Acc:MGI:2685586]	230.085607824799	-0.44808818343728	0.171538361530183	-2.61217478959327	0.0089968243323531	0.0441477971463637
ENSMUSG00000044807	Zfp354c	zinc finger protein 354C [Source:MGI Symbol;Acc:MGI:1353621]	42.6212342751808	-0.283289617780561	0.348816388835132	-0.81214537747668	0.416708217901376	0.624876094008185
ENSMUSG00000044811	AF251705	cDNA sequence AF251705 [Source:MGI Symbol;Acc:MGI:2153249]	68.8740443309085	-0.940330531535796	0.290006067788086	-3.24245123113395	0.00118506228507022	0.00951326497968812
ENSMUSG00000044813	Shb	src homology 2 domain-containing transforming protein B [Source:MGI Symbol;Acc:MGI:98294]	554.845366356175	0.145792140138653	0.116124857083231	1.25547745590902	0.209305486973837	0.405839557392609
ENSMUSG00000044814	Olfr543	olfactory receptor 543 [Source:MGI Symbol;Acc:MGI:3030377]	2.72516322274756	-1.01811858313966	1.51121892828642	-0.673706876007775	0.500497689490543	NA
ENSMUSG00000044820	AY074887	cDNA sequence AY074887 [Source:MGI Symbol;Acc:MGI:3575512]	1.21087208996509	0.704570967287706	2.03188110115504	0.346757970674164	0.728773154743707	NA
ENSMUSG00000044827	Tlr1	toll-like receptor 1 [Source:MGI Symbol;Acc:MGI:1341295]	19.1737502832594	-0.35216127155807	0.521175472593014	-0.675705765288523	0.49922747482552	0.695008542986915
ENSMUSG00000044835	Ankrd45	ankyrin repeat domain 45 [Source:MGI Symbol;Acc:MGI:1921094]	0.82374899238229	0.533160746592734	2.69796444897604	0.197615927368904	0.843345572316004	NA
ENSMUSG00000044847	Lsm11	U7 snRNP-specific Sm-like protein LSM11 [Source:MGI Symbol;Acc:MGI:1919540]	272.994509435758	-0.0594059329027348	0.154267700562611	-0.385083414649228	0.700175615489231	0.83516985770084
ENSMUSG00000044857	Lemd2	LEM domain containing 2 [Source:MGI Symbol;Acc:MGI:2385045]	1035.61812429677	-0.090885923105029	0.102490974681506	-0.886770014505768	0.375202734534988	0.585066770450083
ENSMUSG00000044864	Ankrd50	ankyrin repeat domain 50 [Source:MGI Symbol;Acc:MGI:2139777]	1676.51248636703	-0.0786530113880089	0.087351000009623	-0.900424853514488	0.367894199413335	0.577510539089367
ENSMUSG00000044867	Gimap1os	GTPase, IMAP family member 1, opposite strand [Source:MGI Symbol;Acc:MGI:3781523]	1.7407853473422	1.06679556293071	1.72420092441969	0.618718820887859	0.536101609029025	NA
ENSMUSG00000044876	Zfp444	zinc finger protein 444 [Source:MGI Symbol;Acc:MGI:1923365]	235.880672926917	-0.0400749952723978	0.158609872616368	-0.25266393958545	0.800527915916475	0.896933698849866
ENSMUSG00000044881	Coa4	cytochrome c oxidase assembly factor 4 [Source:MGI Symbol;Acc:MGI:1915435]	75.9147618384948	-0.0756152567256616	0.268437847086352	-0.281686273177931	0.77818408087207	0.885487755596883
ENSMUSG00000044894	Uqcrq	ubiquinol-cytochrome c reductase, complex III subunit VII [Source:MGI Symbol;Acc:MGI:107807]	992.321395240787	-0.207526569781049	0.142979808305935	-1.45143969795373	0.146657462316749	0.323830871162232
ENSMUSG00000044903	Psg22	pregnancy-specific glycoprotein 22 [Source:MGI Symbol;Acc:MGI:1891354]	0.20770243533911	-0.799684545080961	4.56209215174643	-0.175288994277512	0.860852559180934	NA
ENSMUSG00000044912	Syt16	synaptotagmin XVI [Source:MGI Symbol;Acc:MGI:2673872]	0.448442715042721	0.712648432543559	3.45786488986603	0.206094932925841	0.83671675675244	NA
ENSMUSG00000044921	Rassf9	Ras association (RalGDS/AF-6) domain family (N-terminal) member 9 [Source:MGI Symbol;Acc:MGI:2384307]	33.7291851837674	-0.201912762224832	0.405343404340274	-0.49812766178707	0.618394064712231	0.780691295693233
ENSMUSG00000044927	H1fx	H1 histone family, member X [Source:MGI Symbol;Acc:MGI:2685307]	1.22268891020832	0.925476528424479	2.14439485070838	0.43157934655493	0.666047172042738	NA
ENSMUSG00000044933	Sstr3	somatostatin receptor 3 [Source:MGI Symbol;Acc:MGI:98329]	0.525281753303622	-2.17715709554195	3.20419761060224	-0.679470294946243	0.496839923030858	NA
ENSMUSG00000044934	Zfp367	zinc finger protein 367 [Source:MGI Symbol;Acc:MGI:2442266]	490.501513437399	0.260883874397926	0.119422795435459	2.1845400071791	0.0289225908254008	0.103909919885239
